timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
335024232,335023840,0.7,7.0989416e-05,-2.8731942,1.0251803,0.8947201,1.0,1
335124373,335123838,0.7,6.879469e-05,-2.565202,1.0245609,0.71361315,1.0,1
335224368,335223837,0.7,7.014927e-05,-3.2181094,1.023734,1.1240146,1.0,1
335324220,335323836,0.7,6.856378e-05,-4.0614915,1.0230813,1.7915066,1.0,1
335424397,335423838,0.7,6.440787e-05,-2.2022913,1.0224944,0.527043,1.0,1
335524221,335523837,0.7,7.733794e-05,-3.190949,1.0261333,1.1025376,1.0,1
335624368,335623837,0.7,7.1179595e-05,-3.037235,1.025111,0.99986964,1.0,1
335724370,335723838,0.7,7.185336e-05,-3.2234569,1.036105,1.114288,1.0071455,1
335824223,335823837,0.7,6.990326e-05,-2.8737168,1.0245051,0.8956354,1.0,1
335924235,335923841,0.7,7.096341e-05,-3.940757,1.0237291,1.6855116,1.0,1
336024255,336023839,0.7,7.188567e-05,-3.0077224,1.0254105,0.9802463,1.0,1
336124371,336123837,0.7,7.531413e-05,-2.9484859,1.0266787,0.9408514,1.0,1
336224381,336223840,0.7,7.5280645e-05,-3.3702304,1.0253041,1.2309035,1.0,1
336324226,336323838,0.7,7.826697e-05,-3.3625355,1.0265898,1.2237545,1.0,1
336424224,336423840,0.7,8.0786616e-05,-3.1462936,1.0273713,1.0706033,1.0,1
336524232,336523837,0.7,7.998579e-05,-3.2973065,1.0268893,1.1763932,1.0,1
336624230,336623838,0.7,7.920553e-05,-3.1706982,1.0264775,1.0882229,1.0,1
336724399,336723838,0.7,7.877009e-05,-3.4158044,1.0262012,1.2633129,1.0,1
336824225,336823837,0.7,7.8177014e-05,-2.9275467,1.0271851,0.92707837,1.0,1
336924229,336923838,0.7,7.454551e-05,-4.480708,1.0245622,2.177271,1.0042176,1
337024233,337023840,0.7,7.4579744e-05,-3.4011781,1.0246047,1.2544689,1.0,1
337124229,337123839,0.7,7.776507e-05,-3.620178,1.0256785,1.419731,1.0,1
337224368,337223839,0.7,7.707815e-05,-1.5566443,1.0268294,0.2622032,1.0071665,1
337324253,337323839,0.7,8.2961116e-05,-3.6373968,1.0277565,1.4303708,1.0,1
337424220,337423836,0.7,7.806825e-05,-2.6562383,1.0273937,0.763053,1.0,1
337524220,337523839,0.7,7.1491624e-05,-2.9517217,1.0248889,0.9445643,1.0,1
337624369,337623836,0.7,7.223115e-05,-3.3613305,1.0238853,1.2261077,1.0,1
337724377,337723838,0.7,7.2630275e-05,-2.5195825,1.0251931,0.68803257,1.0,1
337824231,337823839,0.7,7.036747e-05,-2.558147,1.024424,0.7097882,1.0,1
337924218,337923837,0.7,6.894511e-05,-3.226384,1.0228572,1.1307708,1.0,1
338024224,338023838,0.7,7.0129325e-05,-3.5751257,1.0234491,1.3876307,1.0,1
338124229,338123841,0.7,6.556339e-05,-2.8477397,1.0230069,0.8808045,1.0,1
338224222,338223837,0.7,6.748719e-05,-3.5550346,1.0227346,1.3730369,1.0,1
338324381,338323843,0.7,6.9212416e-05,-3.2499337,1.0233498,1.1467861,1.0,1
338424370,338423839,0.7,7.333818e-05,-3.4752362,1.0247825,1.3094667,1.0,1
338524228,338523842,0.7,7.992284e-05,-3.057962,1.0269098,1.0117875,1.0,1
338624265,338623845,0.7,7.893295e-05,-2.2129488,1.0278085,0.529405,1.0,1
338724377,338723838,0.7,7.229567e-05,-2.8287177,1.028132,0.86474466,1.0,1
338824215,338823836,0.7,7.043866e-05,-3.1437788,1.0235476,1.0728855,1.0,1
338924393,338923846,0.7,6.6154884e-05,-4.0816736,1.0218195,1.8115898,1.0,1
339024427,339023839,0.7,5.8389087e-05,-2.759759,1.0198989,0.8297412,1.0,1
339124371,339123839,0.7,5.6862078e-05,-2.5793607,1.0193628,0.72519183,1.0,1
339224380,339223842,0.7,5.5618828e-05,-2.252925,1.0189797,0.5534589,1.0,1
339324374,339323838,0.7,6.1415434e-05,-3.0378602,1.0201943,1.0051022,1.0,1
339424241,339423839,0.7,6.1215476e-05,-3.0273626,1.0210857,0.9972962,1.0,1
339524377,339523838,0.7,6.634107e-05,-3.399189,1.022092,1.2560824,1.0,1
339624369,339623839,0.7,7.0225884e-05,-2.722937,1.026686,0.8024077,1.0,1
339724374,339723836,0.7,6.887516e-05,-3.2764542,1.0229741,1.1660067,1.0,1
339824372,339823838,0.7,7.036324e-05,-3.4827268,1.0234404,1.3168423,1.0,1
339924425,339923841,0.7,6.861332e-05,-2.3420758,1.0239142,0.59524506,1.0,1
340024223,340023837,0.7,7.2576564e-05,-3.0507593,1.02426,1.0096322,1.0,1
340124378,340123838,0.7,7.029183e-05,-2.5199935,1.0245734,0.6886733,1.0,1
340224224,340223838,0.7,6.84987e-05,-2.883865,1.0240456,0.9023771,1.0,1
340324383,340323841,0.7,6.687051e-05,-2.3989797,1.025754,0.6234009,1.0,1
340424234,340423836,0.7,7.105955e-05,-3.4362102,1.0238012,1.281449,1.0,1
340524369,340523837,0.7,7.18115e-05,-2.3066778,1.0251719,0.5766797,1.0,1
340624374,340623839,0.7,7.515888e-05,-2.943394,1.0263114,0.93794006,1.0,1
340724237,340723838,0.7,7.194682e-05,-2.4415405,1.0251074,0.6461242,1.0,1
340824224,340823839,0.7,7.5182936e-05,-3.6393805,1.0252781,1.4353927,1.0,1
340924370,340923837,0.7,8.137281e-05,-4.302754,1.0300153,1.9971322,1.0042813,1
341024223,341023837,0.7,7.427631e-05,-2.3030272,1.0265054,0.574109,1.0,1
341124370,341123837,0.7,8.046319e-05,-3.1195633,1.027454,1.0524045,1.0,1
341224250,341223837,0.7,7.653173e-05,-3.51682,1.0260595,1.3393227,1.0,1
341324377,341323838,0.7,7.637052e-05,-3.3639991,1.0260745,1.2254351,1.0,1
341424235,341423840,0.7,7.051986e-05,-2.895893,1.0250407,0.90903676,1.0,1
341524223,341523839,0.7,7.41178e-05,-3.4186678,1.0253507,1.2664815,1.0,1
341624374,341623837,0.7,7.752004e-05,-3.1101606,1.026485,1.0470574,1.0,1
341724222,341723838,0.7,7.4104384e-05,-2.969685,1.026305,0.9547768,1.0,1
341824373,341823836,0.7,7.7725614e-05,-3.3312116,1.0262975,1.2014029,1.0,1
341924278,341923838,0.7,6.864897e-05,-2.9723265,1.0241114,0.95852476,1.0,1
342024232,342023842,0.7,7.2689865e-05,-3.0430765,1.0245209,1.0042976,1.0,1
342124385,342123844,0.7,7.001025e-05,-2.3479228,1.0246663,0.5977818,1.0,1
342224445,342223837,0.7,7.385751e-05,-3.2594755,1.0248597,1.1518304,1.0,1
342324373,342323837,0.7,8.001304e-05,-3.1603565,1.0271654,1.0804117,1.0,1
342424235,342423844,0.7,7.3271076e-05,-3.6131968,1.0246564,1.4156715,1.0,1
342524275,342523842,0.7,6.838063e-05,-3.6131415,1.0230342,1.4178728,1.0,1
342624371,342623837,0.7,6.952674e-05,-2.5814567,1.0246688,0.72260946,1.0,1
342724380,342723847,0.7,7.614746e-05,-3.9862106,1.0275083,1.718275,1.0001749,1
342824243,342823836,0.7,7.906637e-05,-4.0104465,1.0277667,1.7387949,1.0,1
342924379,342923838,0.7,7.825308e-05,-2.8111143,1.027874,0.8542296,1.0,1
343024222,343023838,0.7,7.784854e-05,-3.2509665,1.0261334,1.1444021,1.0,1
343124315,343123837,0.7,7.773013e-05,-3.7077951,1.0261339,1.4886237,1.0,1
343224248,343223838,0.7,7.467059e-05,-3.0953965,1.0248551,1.0387896,1.0,1
343324219,343323837,0.7,7.751291e-05,-3.1097746,1.0262522,1.0470351,1.0,1
343424250,343423841,0.7,7.9902406e-05,-2.6267822,1.0283674,0.74551666,1.0,1
343524375,343523838,0.7,8.215703e-05,-3.3226218,1.0279315,1.1933153,1.0,1
343624229,343623840,0.7,8.1095925e-05,-2.8621247,1.0287083,0.88479435,1.0,1
343724387,343723840,0.7,8.273804e-05,-2.1257334,1.029351,0.4877661,1.0003123,1
343824428,343823838,0.7,8.4316125e-05,-2.481017,1.0298955,0.66408527,1.0,1
343924230,343923840,0.7,7.638564e-05,-2.6188035,1.0268233,0.7421089,1.0,1
344024392,344023842,0.7,7.615082e-05,-4.0240555,1.0255669,1.7543707,1.0,1
344124369,344123840,0.7,7.604543e-05,-2.6503341,1.0262624,0.760502,1.0,1
344224222,344223836,0.7,7.307109e-05,-3.7902937,1.0241269,1.558653,1.0,1
344324375,344323838,0.7,7.353115e-05,-3.7410316,1.0244638,1.5179017,1.0,1
344424254,344423837,0.7,7.132087e-05,-3.2260616,1.0237291,1.1295819,1.0,1
344524375,344523837,0.7,6.705048e-05,-3.1213725,1.0221698,1.0590723,1.0,1
344624235,344623838,0.7,6.86771e-05,-3.7115827,1.0227702,1.4965724,1.0,1
344724240,344723841,0.7,7.301381e-05,-3.1943,1.0239651,1.1071941,1.0,1
344824230,344823841,0.7,7.3537936e-05,-3.6049938,1.0255756,1.4079876,1.0,1
344924380,344923838,0.7,6.866522e-05,-4.319407,1.022735,2.0269482,1.0026196,1
345024229,345023840,0.7,6.4570806e-05,-3.0256848,1.0224577,0.99485433,1.0,1
345124404,345123836,0.7,6.1762716e-05,-3.9077888,1.0204828,1.6627002,1.0,1
345224227,345223837,0.7,6.66353e-05,-3.506605,1.0222571,1.3365064,1.0,1
345324372,345323839,0.7,6.8205125e-05,-2.3300388,1.0240062,0.5890894,1.0,1
345424225,345423837,0.7,6.703522e-05,-3.151187,1.0223979,1.0791601,1.0,1
345524275,345523880,0.7,6.835084e-05,-2.9363496,1.0238439,0.9357058,1.0,1
345624228,345623838,0.7,7.2515875e-05,-3.2059076,1.0244042,1.1147773,1.0,1
345724253,345723838,0.7,7.601961e-05,-3.5208359,1.0255574,1.3430403,1.0,1
345824383,345823841,0.7,7.6052216e-05,-2.077022,1.0268289,0.4668116,1.0001202,1
345924375,345923845,0.7,7.022588e-05,-2.815523,1.0245336,0.859705,1.0,1
346024383,346023837,0.7,7.120788e-05,-3.3336492,1.0237817,1.2061183,1.0,1
346124244,346123846,0.7,6.932705e-05,-2.7616107,1.0244088,0.8271974,1.0,1
346224237,346223847,0.7,7.30294e-05,-3.8754861,1.0245458,1.6288403,1.0,1
346324219,346323837,0.7,7.353379e-05,-3.4246428,1.0247475,1.2716604,1.0,1
346424225,346423838,0.7,7.39117e-05,-3.1594393,1.0269135,1.0800494,1.0,1
346524377,346523846,0.7,7.431474e-05,-3.7031455,1.0248845,1.4867027,1.0,1
346624370,346623838,0.7,6.6286804e-05,-2.7968931,1.0230372,0.8496065,1.0,1
346724224,346723837,0.7,7.023457e-05,-3.4730833,1.0232797,1.3097656,1.0,1
346824371,346823838,0.7,6.850811e-05,-2.7692947,1.0236012,0.83246326,1.0,1
346924382,346923841,0.7,6.679783e-05,-2.7963858,1.0229533,0.8493679,1.0,1
347024264,347023837,0.7,6.8213914e-05,-3.2415705,1.0293379,1.1342543,1.001852,1
347124230,347123838,0.7,6.961929e-05,-2.424115,1.0240499,0.6375919,1.0,1
347224363,347223836,0.7,7.083751e-05,-4.627498,1.0233104,2.325105,1.0070883,1
347324224,347323836,0.7,6.914675e-05,-3.378883,1.0228685,1.2401779,1.0,1
347424395,347423838,0.7,6.511885e-05,-3.599548,1.0214366,1.4094251,1.0,1
347524373,347523838,0.7,7.241746e-05,-3.3119674,1.0240562,1.1901612,1.0,1
347624227,347623838,0.7,7.899192e-05,-3.0467725,1.0302384,1.0011516,1.0,1
347724364,347723837,0.7,7.5400116e-05,-3.519249,1.025249,1.3422337,1.0,1
347824374,347823838,0.7,7.552048e-05,-3.2914038,1.0253683,1.1739237,1.0,1
347924376,347923836,0.7,7.2514646e-05,-3.4373176,1.0243492,1.281589,1.0,1
348024389,348023840,0.7,7.022694e-05,-2.7830486,1.0245899,0.8399415,1.0,1
348124376,348123837,0.7,7.1224626e-05,-3.2330074,1.0238458,1.134322,1.0,1
348224375,348223837,0.7,7.239817e-05,-3.0429604,1.024392,1.0043473,1.0,1
348324428,348323840,0.7,7.013194e-05,-3.46169,1.023677,1.3006812,1.0,1
348424222,348423837,0.7,7.370018e-05,-2.3431437,1.026283,0.59441286,1.0,1
348524380,348523839,0.7,7.39813e-05,-3.297392,1.025111,1.1784949,1.0,1
348624224,348623838,0.7,7.417735e-05,-2.6895518,1.0263275,0.7831255,1.0,1
348724369,348723837,0.7,7.4294265e-05,-3.9053903,1.0251142,1.6531571,1.0,1
348824374,348823836,0.7,6.914203e-05,-2.178298,1.0244628,0.5146309,1.0,1
348924219,348923837,0.7,7.581699e-05,-3.3066103,1.0258381,1.1842536,1.0,1
349024382,349023841,0.7,7.8901125e-05,-3.7526436,1.0269698,1.5236123,1.0,1
349124388,349123840,0.7,7.511982e-05,-3.5982528,1.0255414,1.4027737,1.0,1
349224371,349223839,0.7,7.255643e-05,-3.6605859,1.0268646,1.4499248,1.0,1
349324365,349323836,0.7,7.32929e-05,-3.3156211,1.0248212,1.1918982,1.0,1
349424374,349423837,0.7,7.674659e-05,-3.615931,1.0258873,1.4161136,1.0,1
349524225,349523838,0.7,7.064782e-05,-2.522873,1.0272896,0.688423,1.0,1
349624395,349623837,0.7,7.4142095e-05,-2.4175072,1.0261568,0.6328187,1.0,1
349724238,349723845,0.7,8.073045e-05,-3.3444078,1.0273528,1.2096962,1.0,1
349824221,349823839,0.7,8.655149e-05,-3.3140192,1.0293288,1.1855322,1.0,1
349924370,349923839,0.7,8.422198e-05,-3.0017347,1.0299255,0.97206724,1.0,1
350024379,350023844,0.7,8.591576e-05,-3.117636,1.0293711,1.0491469,1.0,1
350124222,350123838,0.7,8.6990105e-05,-3.7754622,1.0346675,1.530724,1.0021158,1
350224236,350223841,0.7,8.839157e-05,-3.0717576,1.0302197,1.0176572,1.0,1
350324384,350323837,0.7,8.179891e-05,-2.9290342,1.0289811,0.92640096,1.0,1
350424231,350423843,0.7,8.6979155e-05,-2.564354,1.0309968,0.7086897,1.0,1
350524372,350523837,0.7,8.151861e-05,-3.1307123,1.0293688,1.0579687,1.0,1
350624380,350623838,0.7,9.0728536e-05,-3.140232,1.030707,1.0630305,1.0,1
350724221,350723837,0.7,8.367421e-05,-2.9999325,1.0297209,0.97109324,1.0,1
350824225,350823838,0.7,8.215081e-05,-3.7983522,1.028883,1.5580521,1.0,1
350924426,350923836,0.7,7.769054e-05,-3.393443,1.0264394,1.2465373,1.0,1
351024221,351023838,0.7,8.012683e-05,-4.6843204,1.02727,2.3733735,1.0060998,1
351124374,351123840,0.7,7.613956e-05,-3.0411296,1.029535,0.99812794,1.0,1
351224224,351223838,0.7,7.6127224e-05,-3.435042,1.0258465,1.2780246,1.0,1
351324251,351323843,0.7,7.583884e-05,-3.113321,1.0256346,1.0500563,1.0,1
351424372,351423837,0.7,7.5517404e-05,-3.0265453,1.0266128,0.9913914,1.0,1
351524269,351523838,0.7,7.8433295e-05,-3.6991258,1.0264435,1.4812237,1.0,1
351624256,351623838,0.7,8.100024e-05,-3.3975213,1.027218,1.2485883,1.0,1
351724366,351723837,0.7,8.297897e-05,-3.4417706,1.0278988,1.2804745,1.0,1
351824232,351823841,0.7,7.8300705e-05,-2.6809866,1.0275996,0.7771823,1.0,1
351924273,351923887,0.7,8.062896e-05,-2.888608,1.02836,0.90154934,1.0,1
352024377,352023838,0.7,8.292689e-05,-3.4421754,1.027809,1.2808877,1.0,1
352124220,352123837,0.7,8.474704e-05,-3.1411514,1.028765,1.0656611,1.0,1
352224266,352223838,0.7,8.613187e-05,-3.0730033,1.0293015,1.0193913,1.0,1
352324220,352323836,0.7,8.404977e-05,-3.2520363,1.0397612,1.1301463,1.0062041,1
352424237,352423841,0.7,8.24067e-05,-3.188473,1.0280414,1.0987841,1.0,1
352524242,352523841,0.7,8.44321e-05,-3.389476,1.0311671,1.2379229,1.0,1
352624226,352623836,0.7,8.607144e-05,-2.845369,1.0308546,0.8726445,1.0,1
352724373,352723838,0.7,8.3912775e-05,-3.4406912,1.0286516,1.2787352,1.0,1
352824405,352823839,0.7,8.214672e-05,-3.2197344,1.0282053,1.1202573,1.0,1
352924243,352923847,0.7,8.352971e-05,-2.4852996,1.0300848,0.6662573,1.0,1
353024372,353023836,0.7,9.232942e-05,-3.1477065,1.033168,1.065553,1.0,1
353124453,353123837,0.7,8.872132e-05,-2.8748715,1.031857,0.88996893,1.0,1
353224385,353223847,0.7,9.355771e-05,-3.176011,1.0321922,1.0858277,1.0,1
353324370,353323836,0.7,8.981635e-05,-3.6021452,1.0474297,1.3764328,1.0123858,1
353424268,353423839,0.7,9.4323244e-05,-2.7596288,1.0341073,0.81826353,1.0,1
353524274,353523851,0.7,9.4229144e-05,-3.8840091,1.0326735,1.623136,1.0,1
353624374,353623837,0.7,9.418163e-05,-3.5915942,1.0325432,1.3881098,1.0,1
353724372,353723837,0.7,9.0234025e-05,-3.7638474,1.031045,1.5266654,1.0,1
353824364,353823836,0.7,9.07865e-05,-3.0830264,1.0312437,1.0241196,1.0,1
353924233,353923840,0.7,8.717036e-05,-2.474547,1.0315142,0.6595894,1.0,1
354024368,354023838,0.7,9.191001e-05,-3.6640472,1.0314907,1.4461533,1.0,1
354124262,354123840,0.7,8.846328e-05,-3.6457784,1.0301219,1.4336706,1.0,1
354224220,354223836,0.7,8.2339626e-05,-3.010807,1.0293664,0.9784831,1.0,1
354324374,354323841,0.7,7.749858e-05,-2.815922,1.0276684,0.85732555,1.0,1
354424373,354423836,0.7,7.671507e-05,-2.5660563,1.0279298,0.71174824,1.0,1
354524384,354523836,0.7,7.6547236e-05,-3.133623,1.0256262,1.0638046,1.0,1
354624232,354623842,0.7,7.897491e-05,-3.035358,1.0275865,0.9962285,1.0,1
354724366,354723836,0.7,7.530935e-05,-2.959067,1.026277,0.9479874,1.0,1
354824425,354823838,0.7,7.5033524e-05,-2.405604,1.0263206,0.62650234,1.0,1
354924371,354923837,0.7,7.785957e-05,-3.5010602,1.0261909,1.327176,1.0,1
355024226,355023837,0.7,7.73952e-05,-2.5276203,1.0273988,0.6909428,1.0,1
355124426,355123871,0.7,7.669364e-05,-3.000348,1.0271106,0.9738309,1.0,1
355224367,355223837,0.7,8.2688326e-05,-3.2760746,1.0279921,1.1600462,1.0,1
355324371,355323840,0.7,8.142894e-05,-3.2331955,1.0274101,1.1305182,1.0,1
355424258,355423835,0.7,8.358479e-05,-3.686326,1.0357164,1.4578208,1.0039649,1
355524371,355523839,0.7,8.161367e-05,-3.5468662,1.027482,1.3604195,1.0,1
355624217,355623836,0.7,8.011844e-05,-3.6825633,1.0268667,1.4673843,1.0,1
355724233,355723841,0.7,7.9651094e-05,-3.308173,1.026878,1.1841726,1.0,1
355824268,355823841,0.7,8.5340114e-05,-3.6705918,1.0287896,1.4551344,1.0,1
355924221,355923840,0.7,8.324134e-05,-3.0877311,1.0280939,1.0303947,1.0,1
356024223,356023839,0.7,8.488581e-05,-3.490718,1.0287604,1.316051,1.0,1
356124226,356123839,0.7,8.7006105e-05,-3.5327895,1.029381,1.3471528,1.0,1
356224373,356223838,0.7,8.1500184e-05,-3.3651302,1.0274321,1.224639,1.0,1
356324367,356323837,0.7,7.68745e-05,-2.9218864,1.0268648,0.923785,1.0,1
356424235,356423847,0.7,7.104141e-05,-2.715912,1.0245497,0.7999372,1.0,1
356524221,356523836,0.7,7.171575e-05,-3.3119595,1.0236704,1.1906042,1.0,1
356624221,356623837,0.7,7.011833e-05,-3.471438,1.0231103,1.3087415,1.0,1
356724425,356723846,0.7,6.6100845e-05,-2.9172072,1.0228288,0.9244621,1.0,1
356824383,356823841,0.7,7.2963456e-05,-3.347946,1.0242817,1.2158918,1.0,1
356924228,356923838,0.7,7.639372e-05,-3.1828477,1.0302671,1.0925452,1.0,1
357024371,357023838,0.7,7.047572e-05,-2.4078112,1.0245292,0.62874997,1.0,1
357124232,357123838,0.7,7.144362e-05,-3.1022785,1.0237069,1.0445842,1.0,1
357224230,357223842,0.7,7.777813e-05,-2.8022563,1.0270972,0.8494966,1.0,1
357324230,357323838,0.7,7.467372e-05,-2.704365,1.0259964,0.79203117,1.0,1
357424380,357423840,0.7,7.196831e-05,-2.9298136,1.0252093,0.9303041,1.0,1
357524225,357523837,0.7,7.27352e-05,-3.676648,1.0243508,1.4662664,1.0,1
357624371,357623838,0.7,6.810005e-05,-3.2246373,1.0227695,1.1296437,1.0,1
357724370,357723838,0.7,6.9722766e-05,-3.1043048,1.0259572,1.043655,1.0,1
357824229,357823837,0.7,6.7927016e-05,-2.9420798,1.0238367,0.9393678,1.0,1
357924380,357923841,0.7,7.1594804e-05,-2.6826508,1.0251683,0.7799928,1.0,1
358024250,358023836,0.7,6.931519e-05,-3.0208771,1.0254762,0.98877627,1.0,1
358124230,358123839,0.7,6.5002394e-05,-2.939019,1.022879,0.938292,1.0,1
358224379,358223838,0.7,7.2250594e-05,-3.6907618,1.0245063,1.4773209,1.0,1
358324375,358323838,0.7,7.289905e-05,-3.6645155,1.0247582,1.4560262,1.0,1
358424229,358423838,0.7,7.3416646e-05,-3.1722755,1.0249797,1.0908978,1.0,1
358524218,358523837,0.7,7.05304e-05,-2.1163113,1.0250587,0.48547608,1.000098,1
358624219,358623837,0.7,7.415144e-05,-2.7736228,1.0264382,0.83275926,1.0,1
358724234,358723837,0.7,7.429733e-05,-3.3391929,1.0254103,1.2082111,1.0,1
358824441,358823880,0.7,7.754509e-05,-3.4217794,1.0265563,1.2672981,1.0,1
358924379,358923836,0.7,7.373074e-05,-2.184826,1.0263429,0.5167717,1.0,1
359024386,359023841,0.7,7.694441e-05,-3.0629354,1.0265979,1.0153898,1.0,1
359124221,359123838,0.7,7.625744e-05,-2.88745,1.0274458,0.9016282,1.0,1
359224219,359223837,0.7,7.0240814e-05,-3.8921962,1.0237976,1.6441172,1.0,1
359324255,359323836,0.7,7.404857e-05,-2.195943,1.0264405,0.5219944,1.0,1
359424372,359423839,0.7,8.013909e-05,-3.3904395,1.02737,1.2432046,1.0,1
359524376,359523842,0.7,7.5733195e-05,-3.169405,1.0258051,1.0880481,1.0,1
359624386,359623843,0.7,7.8388955e-05,-4.198527,1.0380095,1.886905,1.0116553,1
359724225,359723839,0.7,8.7462526e-05,-3.1392562,1.0302335,1.0628583,1.0,1
359824225,359823836,0.7,8.128398e-05,-2.735211,1.0290487,0.8077988,1.0,1
359924269,359923844,0.7,8.368951e-05,-3.3704727,1.0284405,1.227326,1.0,1
360024496,360023840,0.7,8.197211e-05,-2.3391604,1.029091,0.5907772,1.0,1
360124396,360123840,0.7,8.730213e-05,-3.306247,1.0294785,1.1798066,1.0,1
360224382,360223840,0.7,8.5496926e-05,-3.2302277,1.0287178,1.1270094,1.0,1
360324374,360323838,0.7,8.369492e-05,-3.4213367,1.0294371,1.2634245,1.0,1
360424387,360423838,0.7,8.191148e-05,-3.6977744,1.0275614,1.4785314,1.0,1
360524374,360523837,0.7,8.1174156e-05,-3.2342823,1.0272998,1.1313999,1.0,1
360624405,360623837,0.7,8.297304e-05,-2.8826947,1.0292863,0.8970541,1.0,1
360724222,360723836,0.7,8.482906e-05,-3.5008352,1.0286986,1.3237704,1.0,1
360824368,360823836,0.7,9.0149406e-05,-3.7074475,1.03075,1.4816791,1.0,1
360924382,360923840,0.7,8.7379995e-05,-3.0580392,1.0320576,1.0067917,1.0,1
361024398,361023841,0.7,8.890132e-05,-3.1568038,1.0303165,1.0746871,1.0,1
361124371,361123838,0.7,8.96866e-05,-2.4259539,1.0320903,0.633585,1.0,1
361224427,361223841,0.7,8.3330975e-05,-4.0499644,1.0281332,1.7725992,1.0,1
361324246,361323840,0.7,8.536697e-05,-3.146421,1.0290968,1.0688947,1.0,1
361424274,361423873,0.7,7.697e-05,-2.7700193,1.0272099,0.82997286,1.0,1
361524375,361523839,0.7,7.094306e-05,-3.4589128,1.0237048,1.29856,1.0,1
361624405,361623841,0.7,6.93889e-05,-4.016955,1.0291032,1.7421778,1.0048876,1
361724375,361723836,0.7,7.332684e-05,-3.2085423,1.0243356,1.1166852,1.0,1
361824224,361823839,0.7,7.063589e-05,-2.7578676,1.0244133,0.8249528,1.0,1
361924427,361923837,0.7,7.413874e-05,-2.6148148,1.0257367,0.74063367,1.0,1
362024377,362023837,0.7,7.1532406e-05,-2.4045577,1.0246797,0.6269599,1.0,1
362124379,362123838,0.7,7.514378e-05,-3.519228,1.0247711,1.3428437,1.0,1
362224227,362223838,0.7,7.807683e-05,-2.483225,1.0271277,0.6670605,1.0,1
362324234,362323841,0.7,8.0828504e-05,-3.7615724,1.0269215,1.5309433,1.0,1
362424226,362423837,0.7,7.966701e-05,-2.8995008,1.0278977,0.9087702,1.0,1
362524436,362523849,0.7,8.896603e-05,-3.0589254,1.0299681,1.009419,1.0,1
362624379,362623836,0.7,8.614858e-05,-2.8534636,1.0301609,0.87820745,1.0,1
362724225,362723838,0.7,8.073841e-05,-3.3510556,1.026798,1.2151664,1.0,1
362824387,362823845,0.7,7.393909e-05,-3.0298986,1.0254991,0.99466854,1.0,1
362924235,362923839,0.7,7.7187695e-05,-3.6644917,1.0255102,1.4549397,1.0,1
363024238,363023841,0.7,7.113197e-05,-2.4114497,1.024681,0.63055825,1.0,1
363124246,363123838,0.7,7.760203e-05,-3.1263957,1.0258642,1.0586575,1.0,1
363224426,363223838,0.7,7.4165604e-05,-2.4766626,1.0259261,0.6643166,1.0,1
363324368,363323838,0.7,7.4684394e-05,-3.1855888,1.0250324,1.1000168,1.0,1
363424237,363423840,0.7,7.493716e-05,-3.3278697,1.0253055,1.2001536,1.0,1
363524374,363523836,0.7,7.193314e-05,-3.1988754,1.0244094,1.1098866,1.0,1
363624220,363623838,0.7,6.7083296e-05,-2.715657,1.0244241,0.79988503,1.0,1
363724223,363723840,0.7,6.604762e-05,-3.1579907,1.0317326,1.0740192,1.0046164,1
363824406,363823838,0.7,6.4978405e-05,-2.6700206,1.0229661,0.7743288,1.0,1
363924376,363923838,0.7,6.44395e-05,-3.8602307,1.0215979,1.6207051,1.0,1
364024224,364023836,0.7,6.6282e-05,-2.5980563,1.0234114,0.73283184,1.0,1
364124378,364123838,0.7,6.783733e-05,-3.3035288,1.0228475,1.1855034,1.0,1
364224463,364223839,0.7,6.883265e-05,-2.551662,1.0243931,0.7062153,1.0,1
364324218,364323836,0.7,6.7169894e-05,-2.935111,1.0237018,0.93504626,1.0,1
364424374,364423842,0.7,7.130078e-05,-4.606925,1.0239116,2.3031242,1.0061892,1
364524384,364523841,0.7,6.43321e-05,-2.657147,1.0226094,0.7671474,1.0,1
364624367,364623838,0.7,6.6199915e-05,-3.0361505,1.0224651,1.0017413,1.0,1
364724217,364723836,0.7,7.026838e-05,-2.0109696,1.025085,0.43833748,1.0013428,1
364824368,364823838,0.7,7.067668e-05,-2.899357,1.0253248,0.9109603,1.0,1
364924221,364923837,0.7,7.157106e-05,-3.2284544,1.0242221,1.1307136,1.0,1
365024229,365023838,0.7,7.5147604e-05,-3.3094301,1.0252581,1.1869453,1.0,1
365124259,365123840,0.7,7.2250456e-05,-2.9437675,1.0253806,0.9390299,1.0,1
365224221,365223837,0.7,7.30901e-05,-3.1656005,1.0246336,1.0866786,1.0,1
365324225,365323839,0.7,7.9413876e-05,-3.7731094,1.0268172,1.5405052,1.0,1
365424378,365423845,0.7,7.600256e-05,-3.5804045,1.0255302,1.3889073,1.0,1
365524404,365523840,0.7,7.575299e-05,-2.955019,1.0265982,0.9450996,1.0,1
365624393,365623841,0.7,7.860707e-05,-2.9403458,1.0277684,0.9346716,1.0,1
365724383,365723846,0.7,8.116414e-05,-3.0901897,1.0273848,1.0327487,1.0,1
365824380,365823843,0.7,7.7040284e-05,-3.200726,1.0279789,1.1073127,1.0,1
365924404,365923862,0.7,7.1207935e-05,-3.439374,1.0235605,1.2841116,1.0,1
