timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
394512608,-1.816079e-08,-2.8871e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
394713859,2.9802322e-08,-2.2817403e-08,1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
394913860,-4.656613e-09,-2.2817403e-08,-4.284084e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
395117611,-9.313226e-10,-1.8626451e-08,3.5390258e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
395312618,1.4901161e-08,9.313226e-09,2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
395515115,-2.514571e-08,-1.3969839e-09,1.3038516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
395713860,1.1175871e-08,3.7252903e-09,0.0,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
395911368,1.3969839e-08,-1.1175871e-08,3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
396111361,1.7695129e-08,-2.0489097e-08,1.3038516e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
396315114,2.9802322e-08,-8.381903e-09,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
396515113,2.9802322e-08,-2.7939677e-09,-1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
396716362,1.6763806e-08,7.450581e-09,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
396916365,9.313226e-09,1.5832484e-08,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
397112610,-4.284084e-08,-1.1175871e-08,4.8428774e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
397312610,-5.5879354e-09,4.1909516e-09,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
397511361,1.4901161e-08,4.5634806e-08,-7.450581e-09,0.0,0.0,-0.001270175,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
397711361,2.4214387e-08,-2.2351742e-08,-5.9604645e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
397913859,2.6077032e-08,-3.0733645e-08,4.0978193e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
398117619,1.1175871e-08,-2.6077032e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
398317612,-1.3038516e-08,-1.8626451e-08,-5.401671e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
398516364,-2.0489097e-08,-1.1175871e-08,3.3527613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
398715114,-3.7252903e-09,-1.3038516e-08,2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
398911361,6.868504e-09,-3.5390258e-08,-3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
399112612,-3.7252903e-09,3.7252903e-09,3.7252903e-08,0.0,0.0,-0.009616971,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
399317613,-1.21071935e-08,-1.6763806e-08,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
399512615,-7.450581e-09,-1.3038516e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
399715116,-2.6077032e-08,-2.3283064e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
399916362,0.0,-1.6763806e-08,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
400112610,-5.5879354e-09,2.7939677e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
400313859,-1.8626451e-08,3.7252903e-08,-3.1664968e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
400511368,2.0489097e-08,1.5832484e-08,-9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
400713866,0.0,5.995389e-09,-3.3527613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
400917610,1.8626451e-08,0.0,-5.2154064e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
401113858,-1.1175871e-08,1.4901161e-08,-7.450581e-09,0.0,0.0,-0.0076964498,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
401316361,-2.7939677e-09,-1.3969839e-08,2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
401516362,-8.789357e-09,1.9092113e-08,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
401715115,-1.1175871e-08,9.313226e-10,-1.8626451e-08,0.0,0.0,-0.0016573668,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
401915114,-1.3271347e-08,2.3283064e-09,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
402115113,-5.5879354e-09,1.4901161e-08,-3.3527613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
402317614,4.8357833e-09,9.313226e-10,-3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
402515116,2.2351742e-08,-2.4214387e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
402713860,0.0,5.5879354e-09,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
402915116,7.450581e-09,-2.066372e-08,1.3038516e-08,0.0,0.0,-1.1920929e-07,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
403115115,-1.3969839e-09,2.2351742e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
403315122,-2.7939677e-08,-9.313226e-09,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
403515114,-1.1175871e-08,7.450581e-09,-1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
403717612,-2.2351742e-08,-9.313226e-09,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
403915115,-1.4901161e-08,1.8626451e-08,-4.8428774e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
404113869,3.3527613e-08,1.1175871e-08,3.9115548e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
404313860,-1.4901161e-08,2.7939677e-08,-2.4214387e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
404512612,-6.519258e-09,7.450581e-09,3.9115548e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
404715114,1.1175871e-08,1.3969839e-09,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
404917610,2.0489097e-08,-1.7695129e-08,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
405113863,4.0978193e-08,-2.0489097e-08,3.1664968e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
405315123,-2.561137e-08,-1.7695129e-08,3.5390258e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
405512611,8.381903e-09,2.6077032e-08,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
405715115,2.7939677e-09,-5.5879354e-09,9.313226e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
405912608,-2.0489097e-08,4.656613e-09,3.3527613e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
406112611,1.6763806e-08,1.8626451e-09,5.2154064e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
406317614,2.7939677e-08,5.5879354e-09,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
406517613,4.749745e-08,-1.3969839e-09,-2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
406717625,1.6763806e-08,-2.0023435e-08,2.0489097e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
406913863,6.9849193e-09,-4.656613e-10,-2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
407116362,9.313226e-10,9.895302e-09,-4.284084e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
407315115,5.5879354e-09,-1.6065314e-08,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
407511362,-3.7252903e-09,2.142042e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
407713858,3.9115548e-08,-2.6077032e-08,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
407917610,4.284084e-08,-1.816079e-08,-5.5879354e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
408115114,-1.8626451e-08,2.0256266e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
408313861,3.7252903e-09,5.122274e-08,-2.0489097e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
408516362,-1.3038516e-08,1.9557774e-08,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
408713860,-2.0023435e-08,-2.2817403e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
408915118,-1.8626451e-09,-9.313226e-10,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
409115114,-1.0244548e-08,-7.3341653e-09,1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
409316369,9.313226e-10,2.0489097e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
409515117,-1.8626451e-08,2.188608e-08,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
409713862,-1.5832484e-08,-2.7939677e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
409913869,-2.0489097e-08,-5.5879354e-09,5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
410113858,-3.7252903e-09,-1.3038516e-08,-4.284084e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
410312612,1.8626451e-08,-4.656613e-10,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
410516363,-3.259629e-09,2.3283064e-08,-2.2351742e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
410717619,6.519258e-09,-1.6763806e-08,7.0780516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
410913857,5.5879354e-09,-1.1175871e-08,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
411116363,1.5832484e-08,-7.450581e-09,1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
411315119,-2.188608e-08,9.313226e-09,7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
411511361,3.1664968e-08,1.3154931e-08,-2.4214387e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
411712610,-6.519258e-09,-3.7252903e-09,3.1664968e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
411913865,1.3038516e-08,2.7939677e-08,0.0,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
412117610,2.2351742e-08,2.2351742e-08,-6.519258e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
412313859,1.4901161e-08,-4.0978193e-08,2.142042e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
412512617,-5.122274e-09,1.8626451e-09,2.7008355e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
412712610,2.7939677e-09,1.3038516e-08,2.7008355e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
412911361,-6.9849193e-10,8.381903e-09,-3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
413113858,4.4237822e-09,7.450581e-09,5.401671e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
413317610,0.0,-3.259629e-09,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
413516362,-3.7252903e-08,1.8626451e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
413716363,2.0023435e-08,-9.313226e-09,-9.313226e-10,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
413916363,1.6763806e-08,-1.21071935e-08,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
414113860,-7.450581e-09,-7.450581e-09,-2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
414315117,0.0,4.656613e-09,-1.3969839e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
414512619,9.313226e-09,2.9802322e-08,1.21071935e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
414717617,1.8626451e-09,-5.5879354e-09,-1.3038516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
414917612,-2.9802322e-08,1.7229468e-08,4.656613e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
415116363,-4.656613e-09,-3.4924597e-09,7.450581e-09,0.0,0.0,-1.1920929e-07,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
415316370,3.7252903e-09,1.1175871e-08,-4.656613e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
415516363,1.8626451e-08,-1.9557774e-08,1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
415715119,1.8626451e-08,1.1175871e-08,-2.0489097e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
415912614,-2.7939677e-08,-2.8521754e-09,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
416113863,-1.44355e-08,7.450581e-09,-1.8626451e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
416317611,-2.7939677e-08,2.4214387e-08,1.4901161e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
416516363,3.1664968e-08,1.071021e-08,-5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
416713861,3.958121e-08,-8.4983185e-09,2.7939677e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
416913861,7.450581e-09,-1.4901161e-08,2.6077032e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
417110118,2.6077032e-08,-1.1641532e-08,1.1175871e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
417315113,7.450581e-09,-7.450581e-09,9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
417512611,7.450581e-09,2.3283064e-08,1.3038516e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
417716365,-6.9849193e-09,-3.7252903e-09,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
417916363,-1.1175871e-08,-6.519258e-09,7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
418115114,1.8044375e-08,1.6763806e-08,-5.5879354e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
418313863,-1.4901161e-08,1.8626451e-08,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
418515114,2.8871e-08,1.3038516e-08,3.1664968e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
418712612,2.0256266e-08,-2.4214387e-08,-2.7939677e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
418916363,-2.2351742e-08,-1.071021e-08,5.5879354e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
419116363,2.3283064e-08,-1.3038516e-08,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
419313857,1.3038516e-08,-5.5879354e-09,1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
419516365,-3.7252903e-09,6.519258e-09,2.7939677e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
419712609,-3.5390258e-08,-1.1175871e-08,-1.8626451e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
419912611,-1.8626451e-09,-3.8184226e-08,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
420112611,1.8626451e-09,2.2351742e-08,-4.0978193e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
420317612,2.6077032e-08,1.6763806e-08,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
420513864,-1.4901161e-08,5.5879354e-09,-2.9802322e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
420713859,-1.2805685e-09,2.7939677e-09,5.5879354e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
420913862,9.313226e-09,-7.450581e-09,-1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
421112611,2.188608e-08,-2.0023435e-08,-3.7252903e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
421315114,-1.4901161e-08,5.5879354e-09,-1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
421511361,9.313226e-10,2.9802322e-08,3.1664968e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
421712613,1.9092113e-08,7.450581e-09,-2.6077032e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
421913869,-2.514571e-08,-3.7252903e-09,1.1175871e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
422113859,-1.3969839e-08,7.450581e-09,2.4214387e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
422313862,-1.4901161e-08,3.7252903e-09,-1.3038516e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
422511368,1.2572855e-08,-1.1175871e-08,-1.6763806e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
422713863,-3.7252903e-09,-1.8626451e-08,-1.6763806e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
422911362,-1.3038516e-08,-2.3283064e-08,1.8626451e-09,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
423112611,-1.6763806e-08,-3.0180672e-08,9.313226e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
423316363,2.514571e-08,6.519258e-09,-3.5390258e-08,0.0,0.0,5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
423517614,1.3038516e-08,9.313226e-10,2.0489097e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
423711362,-3.7252903e-08,5.820766e-09,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
423913868,9.313226e-09,-3.0966476e-08,-1.8626451e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
424113863,-5.5879354e-09,1.6763806e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
424312611,1.1175871e-08,2.4214387e-08,4.8428774e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
424517613,1.1175871e-08,-2.4214387e-08,-7.450581e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
424713858,3.3527613e-08,-1.3969839e-08,1.8626451e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
424917611,1.8626451e-08,-1.7229468e-08,4.0978193e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
425116363,1.5832484e-08,-3.562309e-08,-1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
425313860,3.7252903e-09,3.1664968e-08,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
425512609,-1.3038516e-08,-2.0489097e-08,3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
425711362,-9.313226e-10,-2.561137e-08,3.7252903e-09,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
425912618,1.3038516e-08,-5.5879354e-09,-3.7252903e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
426115153,-7.450581e-09,2.9802322e-08,1.4901161e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
426316362,3.7252903e-08,9.313226e-10,1.1175871e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
426513861,-1.6298145e-08,-1.2340024e-08,-7.450581e-09,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
426713860,-2.2351742e-08,1.1175871e-08,2.2351742e-08,0.0,0.0,0.0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
426915139,-1.6763806e-08,9.429641e-09,2.9802322e-08,0.0,0.0,-5.9604645e-08,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
